maxThreads,minSpareThreads,executorTerminationTimeoutMillis,connectionTimeout,maxConnections,maxKeepAliveRequests,acceptorThreadCount,asyncTimeout,acceptCount,socketBuffer,processorCache,keepAliveTimeout,PERF
105.0,11.0,7088.0,13453.0,3745.0,166.0,5.0,18411.0,26.0,368.0,85.0,33.0,1144.278564453125
357,40,2158,30483,11606,112,2,39488,43,165,111,48,-1
353,42,244,44969,31122,63,4,38079,39,95,313,9,-1
486,22,7305,36412,30313,53,5,6931,7,358,181,37,-1
121,36,5747,15274,5320,80,5,4999,10,28,299,44,-1
109,2,5631,40745,48206,123,4,41893,6,346,48,20,-1
248,19,1348,11585,41007,93,6,10596,36,165,297,45,-1
497,3,6379,42879,15979,77,6,45942,20,440,379,8,-1
456,1,1161,33240,2856,76,2,23145,42,453,18,3,-1
420,3,2188,5871,4552,6,6,37230,34,422,331,20,-1
315.0,48.0,5132.0,12154.0,3010.0,187.0,6.0,17481.0,30.0,280.0,261.0,3.0,1135.2938232421875
177.0,21.0,1594.0,44005.0,21206.0,132.0,7.0,37164.0,36.0,376.0,126.0,48.0,1211.8046875
76,46,6836,42608,2641,19,8,23458,19,492,21,27,-1
222,7,3161,35382,44115,5,5,4519,40,43,18,19,-1
366,16,1040,39728,40346,171,3,21242,13,279,165,17,-1
392,47,4673,5234,32629,90,9,35969,41,350,268,44,-1
415,15,1256,18517,26054,20,4,28745,3,407,325,16,-1
149,18,2602,37425,25053,105,2,45720,16,164,35,48,-1
240,45,7420,48487,40781,185,9,40068,7,262,288,49,-1
392.0,35.0,5973.0,18078.0,47115.0,129.0,4.0,23229.0,49.0,266.0,84.0,8.0,1188.0487060546875
343,28,7254,9230,20556,145,1,4962,27,133,54,13,-1
316,26,627,3640,42531,129,2,43091,2,184,423,35,-1
142,44,4784,43274,44639,85,7,27224,47,399,363,40,-1
499.0,13.0,1610.0,37339.0,38516.0,103.0,5.0,20187.0,44.0,398.0,292.0,2.0,1147.4371337890625
425,23,1518,14967,34567,2,2,15133,44,373,485,27,-1
286,28,4205,27102,40928,190,4,31498,16,151,253,29,-1
275,48,1303,31833,49726,147,6,18418,20,468,447,33,-1
449,46,6770,19170,23218,159,4,37468,24,168,228,6,-1
177,21,145,8603,13012,171,6,14357,49,129,257,37,-1
345,22,6215,24289,35773,98,9,35809,5,65,483,12,-1
14.0,13.0,3838.0,47608.0,19957.0,144.0,8.0,4459.0,30.0,497.0,275.0,27.0,1152.5751953125
174,47,7756,5158,27642,84,7,5933,14,140,240,39,-1
429,39,5414,4359,19486,134,3,25391,45,58,427,6,-1
193,45,1609,26037,20830,177,9,14430,25,447,272,11,-1
380,17,3887,428,49448,131,9,48434,14,270,220,38,-1
421,12,2196,35313,20582,26,2,28042,30,480,266,30,-1
75,21,2238,34771,13353,43,4,23527,17,303,91,44,-1
347,27,465,16300,34505,129,8,44575,16,247,165,7,-1
70,13,704,26941,35146,113,7,11313,10,284,442,21,-1
3,1,2442,30768,4229,45,7,49249,17,300,259,2,-1
165,7,2006,38499,34060,9,1,36246,6,159,135,3,-1
16,7,3194,46685,31919,49,7,13682,26,161,474,18,-1
401,32,6746,30308,43519,81,7,31032,26,282,268,20,-1
449,32,4392,2696,25426,35,2,21731,27,125,136,26,-1
237.0,20.0,830.0,18673.0,32721.0,109.0,5.0,42191.0,36.0,342.0,16.0,16.0,1211.9793701171875
341,8,7307,7096,43956,44,8,42411,17,444,80,42,-1
191,22,942,30050,13488,133,8,30184,1,476,459,32,-1
190,28,7062,22976,38961,120,4,46676,21,303,27,24,-1
19,35,4,2103,5557,28,5,17815,14,491,454,33,-1
401.0,41.0,1961.0,40414.0,11991.0,112.0,4.0,7933.0,39.0,458.0,157.0,44.0,1193.05517578125
173,33,7966,38603,2784,87,4,14697,40,221,349,32,-1
259.0,3.0,5384.0,44569.0,8610.0,128.0,5.0,17049.0,35.0,487.0,11.0,44.0,1189.0003662109375
