no-8x8dct,no-cabac,no-deblock,no-fast-pskip,no-mbtree,no-mixed-refs,no-weightb,rc-lookahead,ref,PERF
0,0,0,1,1,1,0,85,6,-1
1,1,1,1,1,1,1,191,6,-1
1,1,1,1,0,1,0,139,8,-1
1,0,0,1,1,1,0,171,7,-1
0,1,1,0,0,1,0,205,8,-1
0,0,1,1,0,0,1,195,2,-1
1,1,1,0,0,1,0,113,3,-1
0,0,0,1,0,1,0,102,9,-1
0,1,0,1,0,1,0,63,9,-1
1,1,1,0,0,1,0,118,3,-1
0,1,1,1,1,1,1,194,8,-1
0,0,0,1,1,0,0,158,5,-1
1,1,1,1,0,1,0,60,4,-1
1,0,1,0,0,0,1,198,4,-1
1,1,1,0,1,0,1,56,8,-1
0.0,0.0,1.0,0.0,1.0,1.0,0.0,234.0,5.0,5472.4
0,0,0,1,0,0,0,216,1,-1
0,0,1,0,1,0,0,195,3,-1
0,1,1,0,1,1,1,93,7,-1
1,1,1,0,1,1,0,242,3,-1
1,1,0,1,1,0,1,73,1,-1
1,1,1,0,0,1,0,146,8,-1
0,1,0,1,1,0,0,160,6,-1
0,1,0,1,0,0,0,83,9,-1
0.0,0.0,1.0,0.0,1.0,1.0,0.0,87.0,2.0,5497.96
0,1,1,1,1,1,0,191,7,-1
0,0,1,1,1,1,1,235,1,-1
1,1,0,0,0,0,1,100,7,-1
1,1,1,0,0,0,1,245,2,-1
1,0,1,0,1,0,1,169,8,-1
0,0,0,0,1,0,0,75,1,-1
0,1,0,0,0,0,1,171,1,-1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,202.0,8.0,5464.44
0,0,1,1,0,0,0,52,3,-1
1,1,0,0,1,1,1,233,4,-1
1,0,1,1,0,1,0,146,5,-1
1,0,1,0,0,0,1,58,7,-1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,82.0,3.0,3676.09
1,1,1,1,1,1,1,169,3,-1
1,1,1,1,1,0,1,131,2,-1
1,0,1,0,1,0,1,120,7,-1
0,1,1,0,1,0,1,158,8,-1
0,0,1,1,0,0,0,172,6,-1
0,0,0,1,0,1,1,169,6,-1
1,1,1,1,0,0,0,205,4,-1
1,1,0,0,0,1,0,211,6,-1
0,1,0,1,0,1,1,218,2,-1
1,1,0,1,0,1,1,179,5,-1
1,1,0,1,1,1,0,102,6,-1
1,1,0,0,0,1,1,191,4,-1
0,1,1,1,1,0,1,194,4,-1
1,1,0,0,1,0,1,227,7,-1
0,1,0,1,0,1,1,81,9,-1
1,1,0,1,0,0,0,148,7,-1
1,1,1,0,0,1,0,214,1,-1
1,0,0,0,0,0,0,213,7,-1
1.0,0.0,1.0,0.0,1.0,1.0,0.0,100.0,8.0,5535.45
1,0,0,1,0,1,0,116,1,-1
0,1,0,0,0,0,1,112,5,-1
1,0,0,0,0,0,1,233,3,-1
1,0,1,0,1,0,0,172,1,-1
0,0,1,1,0,0,1,225,2,-1
1,1,1,1,1,0,1,77,1,-1
0,1,1,0,0,0,0,88,5,-1
0,0,1,1,0,0,0,231,6,-1
0,1,1,1,0,0,1,214,1,-1
1,1,1,1,0,0,1,204,5,-1
1,1,1,1,1,0,0,108,5,-1
1,0,0,0,0,0,0,220,1,-1
0,0,0,1,0,0,0,75,9,-1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,179.0,2.0,3712.24
1,1,1,1,1,0,0,161,1,-1
1,0,1,1,1,1,0,247,5,-1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,137.0,9.0,3623.61
0.0,0.0,0.0,0.0,1.0,1.0,0.0,171.0,9.0,5387.3
1,1,0,1,1,1,0,128,7,-1
0,0,1,1,1,0,0,187,8,-1
0,0,1,1,1,1,0,143,6,-1
0,1,1,1,0,1,0,163,2,-1
1,0,0,1,0,1,1,214,8,-1
0,0,0,0,1,0,0,202,1,-1
0,1,0,1,1,0,1,62,7,-1
1,0,0,1,0,1,1,245,4,-1
0,1,1,0,0,1,0,104,6,-1
0,1,0,0,0,0,0,148,7,-1
1,1,1,1,1,0,0,205,5,-1
0,0,0,1,1,0,0,202,8,-1
1,0,1,1,0,1,1,222,8,-1
1,0,1,1,0,0,0,244,9,-1
0,0,0,1,0,0,1,142,6,-1
0,0,0,0,0,0,0,75,5,-1
0,1,0,1,1,0,0,106,7,-1
1,0,1,1,1,1,1,190,5,-1
1,1,0,1,1,1,0,208,2,-1
0,0,1,1,0,0,1,157,3,-1
1,0,1,1,0,0,0,238,1,-1
1,1,0,0,1,1,1,121,1,-1
1,0,0,0,0,0,1,115,9,-1
1,0,1,0,0,0,0,91,4,-1
1,1,1,1,1,1,1,182,7,-1
1,0,0,1,1,0,0,127,6,-1
1,1,0,1,1,0,0,85,5,-1
0,1,1,0,1,1,0,121,1,-1
0,1,0,0,1,0,0,130,9,-1
0.0,0.0,0.0,0.0,1.0,1.0,1.0,104.0,6.0,5406.56
1,0,0,0,1,0,1,241,5,-1
1,0,1,1,0,1,1,168,3,-1
1,0,0,1,1,0,1,202,4,-1
1,1,1,1,1,1,0,50,7,-1
0,1,1,0,0,0,0,224,3,-1
1,0,1,1,0,1,0,174,6,-1
0,1,0,0,1,0,0,211,7,-1
0,1,0,1,0,0,0,242,3,-1
1,1,0,0,1,1,1,144,6,-1
1,0,1,1,1,0,1,99,8,-1
0,1,1,1,0,1,1,245,6,-1
1,1,0,1,1,0,1,184,5,-1
1,1,1,1,0,0,1,103,7,-1
1,0,0,0,1,0,0,225,6,-1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,137.0,7.0,3683.23
0,0,0,1,0,0,0,72,4,-1
1,0,1,1,1,1,1,121,7,-1
0,1,1,0,0,1,1,108,4,-1
1,1,1,1,0,1,0,94,2,-1
1,1,0,0,0,0,1,221,4,-1
1,1,1,0,0,0,0,185,3,-1
0,1,1,0,1,0,1,205,3,-1
1,0,0,1,1,0,1,132,8,-1
0,1,0,0,0,1,1,73,5,-1
0,1,0,1,1,1,0,60,1,-1
0,1,0,0,0,0,1,147,4,-1
0,0,0,1,1,1,0,213,5,-1
1,1,1,1,0,1,0,71,7,-1
0,0,0,1,1,1,0,184,4,-1
0,1,0,1,0,1,1,215,9,-1
1,1,1,1,1,0,0,82,2,-1
0,0,1,0,1,0,0,105,8,-1
1,1,0,1,1,1,1,93,7,-1
1,0,0,1,1,1,1,49,3,-1
0,0,0,1,0,1,1,198,8,-1
0.0,0.0,0.0,0.0,1.0,1.0,1.0,116.0,6.0,5406.56
1,1,1,0,1,1,1,138,2,-1
1,0,1,1,0,1,0,199,3,-1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,245.0,9.0,3626.47
1,1,1,1,1,0,0,78,6,-1
1,0,0,0,1,0,1,53,8,-1
0,1,1,0,1,1,1,62,4,-1
1,0,0,1,0,0,1,215,1,-1
0,0,1,0,0,0,1,143,4,-1
1,1,1,1,1,1,1,162,1,-1
0,1,0,1,1,0,1,244,6,-1
1,1,1,0,1,0,0,140,1,-1
1,1,1,0,1,0,1,56,8,-1
0,1,1,1,1,0,1,109,9,-1
1,0,0,1,1,1,1,70,5,-1
1,0,1,1,0,1,1,209,4,-1
1,0,1,1,0,1,1,152,6,-1
1,1,1,1,1,0,0,220,4,-1
0,1,0,1,0,1,1,188,7,-1
1,0,1,1,0,1,1,194,9,-1
0,1,0,1,1,1,0,102,1,-1
1,0,1,1,1,1,1,125,1,-1
0,0,0,1,1,1,0,154,6,-1
1,1,1,0,0,0,0,117,7,-1
0,1,1,1,1,0,0,109,9,-1
0,0,1,1,1,0,1,80,2,-1
1,1,1,1,1,0,1,142,4,-1
1,1,1,0,1,0,1,135,3,-1
0,1,0,0,1,0,0,237,9,-1
1,0,0,1,0,0,0,97,9,-1
0,0,0,1,1,1,1,148,6,-1
0,1,1,1,1,0,0,88,9,-1
1,0,0,1,1,1,0,83,2,-1
0,0,1,1,1,0,1,241,6,-1
0,0,0,1,0,0,1,72,9,-1
1,1,1,0,0,1,0,250,7,-1
0,1,1,1,1,0,1,103,5,-1
1,1,1,0,1,0,1,154,4,-1
0,1,0,1,0,0,0,119,9,-1
1,0,0,1,0,0,1,185,5,-1
0,0,0,1,1,0,1,190,8,-1
1,1,0,0,0,0,1,171,8,-1
1.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,3.0,3668.82
1,0,0,0,0,0,1,128,8,-1
0,1,0,1,1,1,0,145,9,-1
0,0,0,1,1,0,0,236,1,-1
1,1,0,1,1,0,1,40,7,-1
0,0,1,0,1,0,1,100,6,-1
1,1,1,0,1,1,0,135,6,-1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,104.0,5.0,3629.85
0,0,0,1,0,0,0,200,3,-1
0,1,0,0,0,1,1,205,3,-1
0,0,0,0,1,0,1,145,7,-1
0,1,0,1,1,0,1,165,8,-1
1,1,1,0,1,0,1,106,3,-1
1,1,0,1,1,0,0,196,3,-1
1,1,0,1,1,0,0,237,5,-1
1,0,0,0,1,0,0,113,3,-1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,45.0,8.0,5464.44
1.0,0.0,0.0,0.0,1.0,1.0,1.0,212.0,5.0,5473.93
0,1,1,0,0,1,1,112,7,-1
0,1,0,1,0,1,0,56,6,-1
1,1,1,1,0,0,0,103,2,-1
0,1,1,0,0,0,1,43,1,-1
0,1,1,0,1,0,0,202,5,-1
1,1,1,0,0,0,0,123,5,-1
0,1,0,0,1,1,0,190,7,-1
1,1,0,0,0,1,0,81,5,-1
0,0,1,0,1,0,0,63,8,-1
1,1,1,1,1,1,1,210,1,-1
1,0,0,1,0,0,0,198,5,-1
0,0,1,1,0,0,0,76,4,-1
0,0,1,1,1,1,0,44,2,-1
1.0,0.0,1.0,0.0,1.0,1.0,1.0,157.0,7.0,5539.77
0,1,0,1,1,0,1,161,7,-1
1.0,0.0,1.0,0.0,0.0,1.0,1.0,64.0,2.0,3712.36
1,1,1,0,1,1,1,161,7,-1
0,0,0,1,0,0,1,143,5,-1
0,0,1,1,0,1,1,177,6,-1
1,0,1,0,1,0,0,203,2,-1
0,1,0,1,0,0,1,202,6,-1
0,0,1,0,1,0,1,199,8,-1
0,0,1,1,0,0,0,131,9,-1
1,0,1,1,0,0,1,104,6,-1
0,0,0,1,0,1,0,163,2,-1
0,0,1,1,1,1,0,124,9,-1
0.0,0.0,1.0,0.0,1.0,1.0,1.0,121.0,1.0,5681.47
0,0,0,1,0,0,1,51,8,-1
1,1,1,1,1,1,0,64,3,-1
0,0,0,1,1,1,0,222,1,-1
1,1,0,1,0,0,0,99,6,-1
0,0,0,1,1,0,1,224,5,-1
0,1,1,0,1,0,1,137,6,-1
1,1,1,1,0,1,1,92,9,-1
0,1,1,0,1,1,0,71,9,-1
