no-8x8dct,no-cabac,no-deblock,no-fast-pskip,no-mbtree,no-mixed-refs,no-weightb,rc-lookahead,ref,PERF
1,1,1,1,0,0,1,249,3,-1
1,0,1,1,0,1,1,240,4,-1
0.0,0.0,1.0,0.0,1.0,1.0,0.0,56.0,3.0,5484.1
1,0,0,0,0,0,1,212,5,-1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,137.0,3.0,3661.48
1,1,1,0,1,0,1,81,1,-1
0,1,0,0,0,0,0,64,4,-1
1,0,1,1,1,1,1,96,8,-1
1,1,0,1,1,0,0,98,9,-1
0,0,0,0,1,0,1,41,1,-1
1,1,0,1,1,1,1,235,8,-1
1,1,1,1,1,1,0,91,4,-1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,117.0,2.0,3664.76
1,1,0,0,0,0,1,90,1,-1
1,0,0,1,0,0,1,108,3,-1
0,1,1,1,0,1,1,98,3,-1
1,0,0,1,1,1,0,134,5,-1
0,0,1,1,1,0,1,48,4,-1
0,1,1,0,1,1,0,182,9,-1
0.0,0.0,1.0,0.0,1.0,1.0,1.0,93.0,6.0,5474.96
0,1,0,1,0,1,0,87,3,-1
0,0,1,1,0,0,1,240,6,-1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,5.0,3627.4
1,1,1,0,1,0,1,147,4,-1
1,1,0,0,0,1,1,230,1,-1
1,1,0,1,1,1,0,112,9,-1
0,1,1,0,1,0,0,175,5,-1
1,1,1,0,0,1,0,86,1,-1
1.0,0.0,1.0,0.0,1.0,1.0,1.0,207.0,9.0,5537.48
0,0,0,1,1,0,0,155,9,-1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,100.0,3.0,5479.37
0.0,0.0,0.0,0.0,0.0,1.0,1.0,96.0,1.0,3802.04
1.0,0.0,1.0,0.0,1.0,1.0,0.0,185.0,2.0,5567.87
0,1,1,0,0,1,1,162,4,-1
0,1,1,0,1,1,0,134,1,-1
1,1,0,0,1,0,0,142,2,-1
0,1,0,0,1,0,1,163,8,-1
1,1,1,0,0,0,0,132,4,-1
0,1,1,0,0,1,1,111,9,-1
0,1,1,0,1,1,1,230,7,-1
1,1,0,0,1,0,1,126,1,-1
1,0,1,1,1,1,0,68,3,-1
0.0,0.0,0.0,0.0,1.0,1.0,0.0,123.0,2.0,5419.97
0,1,0,0,1,1,1,249,2,-1
1,0,0,0,0,0,0,139,6,-1
0,0,1,1,0,1,0,70,2,-1
1,1,0,0,0,1,1,230,2,-1
0,1,0,0,0,0,0,127,4,-1
1,1,0,0,0,1,0,131,2,-1
1,1,0,1,0,0,1,128,1,-1
1,1,0,1,1,0,1,109,2,-1
0,1,1,0,1,1,0,248,6,-1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,89.0,7.0,3665.7
0,1,1,1,1,0,1,160,3,-1
0,0,1,1,0,1,1,240,1,-1
0,1,1,1,1,1,1,144,9,-1
1,0,1,1,1,1,1,221,9,-1
0,1,1,0,1,0,1,234,6,-1
1,1,1,1,1,1,0,219,9,-1
0,1,1,0,1,1,0,197,1,-1
1,1,1,1,0,0,1,141,3,-1
0,0,1,1,1,1,1,95,4,-1
1,1,0,0,1,0,1,105,7,-1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,233.0,2.0,3664.42
0.0,0.0,1.0,0.0,0.0,1.0,0.0,74.0,6.0,3650.27
0,0,1,0,1,0,0,211,9,-1
0,0,0,1,1,0,1,77,2,-1
0,1,1,1,1,0,0,243,3,-1
1,1,1,1,0,0,1,247,7,-1
1,1,0,1,0,0,0,233,3,-1
0,1,0,0,1,0,1,82,4,-1
0,1,1,1,0,1,1,89,4,-1
1,1,0,1,0,1,1,111,5,-1
0,0,1,0,0,0,1,185,1,-1
1,0,0,0,0,0,1,173,9,-1
0,0,0,0,1,0,0,74,2,-1
1,1,0,1,1,0,0,222,4,-1
1.0,0.0,1.0,0.0,1.0,1.0,0.0,41.0,3.0,5557.23
1,1,1,0,1,1,0,40,2,-1
0.0,0.0,0.0,0.0,1.0,1.0,1.0,190.0,2.0,5429.33
0,0,0,1,1,1,1,190,3,-1
1,0,1,1,0,0,1,150,2,-1
0,1,1,1,0,1,1,154,3,-1
0,0,1,1,0,1,1,168,3,-1
1,0,0,0,0,0,1,47,2,-1
1,0,0,0,1,0,1,223,3,-1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,141.0,7.0,5471.02
0.0,0.0,0.0,0.0,1.0,1.0,0.0,207.0,7.0,5396.29
1,1,0,1,0,0,0,88,6,-1
0,0,1,1,1,1,0,249,1,-1
0,1,0,0,0,1,1,246,3,-1
1,1,0,0,1,0,1,142,8,-1
0,0,0,1,1,1,1,245,6,-1
0,0,0,0,1,0,1,95,7,-1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,116.0,8.0,5464.44
1.0,0.0,0.0,0.0,1.0,1.0,0.0,208.0,6.0,5467.22
1,0,0,1,0,1,0,108,5,-1
1,0,1,1,0,0,1,82,7,-1
1,0,1,0,1,0,1,212,2,-1
1,1,1,0,0,1,0,224,7,-1
1,1,1,1,1,0,0,133,8,-1
0,0,1,0,1,0,1,110,5,-1
0,0,1,1,0,1,0,116,5,-1
1,0,0,1,0,0,1,110,7,-1
1,0,1,1,1,1,1,203,4,-1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,131.0,8.0,3626.82
1,0,1,1,0,0,1,246,4,-1
0,1,1,1,0,1,0,216,1,-1
0,0,1,1,1,1,1,195,3,-1
1,1,0,1,0,1,0,168,3,-1
0.0,0.0,0.0,0.0,1.0,1.0,1.0,215.0,5.0,5403.87
0,0,1,1,0,1,1,164,4,-1
0,1,1,1,0,0,0,202,7,-1
1,1,1,0,1,1,1,158,9,-1
1,0,1,1,0,1,1,95,1,-1
1,0,0,1,0,1,1,105,5,-1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,223.0,6.0,5467.22
0,1,0,0,1,0,1,59,2,-1
1,0,0,1,1,1,1,227,6,-1
1,1,0,0,1,0,1,215,1,-1
1,0,1,1,1,0,0,103,9,-1
1,0,1,1,0,0,1,204,1,-1
1,1,0,0,0,1,0,152,4,-1
0,1,0,1,1,1,0,185,9,-1
1,0,0,1,0,1,0,83,6,-1
0,0,1,1,0,1,0,180,3,-1
1,0,0,1,1,0,1,178,8,-1
0,1,0,0,0,0,1,99,8,-1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,194.0,5.0,3692.4
0,0,0,1,1,0,1,57,2,-1
1,0,0,1,1,0,0,124,3,-1
1,1,0,0,1,1,1,133,6,-1
0,1,0,0,0,0,1,173,8,-1
0,0,0,1,0,1,0,46,3,-1
0,0,1,0,1,0,1,111,4,-1
1,1,1,1,0,0,1,162,8,-1
0,0,0,1,1,0,0,105,6,-1
1,0,1,0,0,0,0,58,7,-1
1,1,0,0,1,1,0,102,6,-1
0,0,1,1,1,0,1,165,5,-1
0,0,1,1,1,1,1,114,1,-1
0,1,0,0,0,0,1,65,4,-1
1,0,1,0,1,0,0,86,5,-1
0,1,0,1,1,0,1,48,9,-1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,68.0,1.0,3917.03
0,1,0,0,0,1,0,220,7,-1
1,1,0,1,1,1,0,69,4,-1
0,0,0,0,1,0,1,238,7,-1
0,1,1,1,0,1,1,102,6,-1
