no-8x8dct,no-cabac,no-deblock,no-fast-pskip,no-mbtree,no-mixed-refs,no-weightb,rc-lookahead,ref,PERF
1,1,0,1,0,0,1,87,8,-1
1,0,0,0,1,0,0,183,6,-1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,227.0,7.0,3625.69
0,0,0,0,1,0,0,178,2,-1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,221.0,3.0,3633.83
1,1,1,1,0,1,0,165,2,-1
1,0,1,1,1,0,0,150,2,-1
0,0,1,1,1,0,1,214,3,-1
1,1,1,0,0,1,0,210,1,-1
1,1,1,1,0,0,0,149,3,-1
1,1,1,0,0,1,1,104,3,-1
1,0,1,1,0,1,1,232,1,-1
1,1,0,0,0,0,0,168,2,-1
1,0,1,1,1,0,1,111,1,-1
0,0,0,0,1,0,1,216,6,-1
1,0,0,0,1,0,1,102,9,-1
0,1,0,1,1,1,0,200,6,-1
1,0,1,0,1,0,1,123,8,-1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,215.0,3.0,3654.91
0,1,0,0,1,0,0,146,2,-1
1,1,0,0,1,1,0,212,5,-1
1,0,0,1,1,0,0,174,9,-1
0,1,0,0,0,1,0,196,5,-1
1,1,1,1,0,0,1,65,6,-1
0,0,0,0,1,0,1,60,6,-1
1,1,1,1,1,1,1,194,4,-1
1,1,1,0,1,0,1,141,5,-1
0,1,0,0,0,1,0,204,9,-1
0,1,0,0,0,0,0,131,2,-1
0,1,0,0,1,1,0,218,9,-1
1,1,1,1,1,0,0,49,4,-1
0,0,1,1,1,1,0,185,1,-1
0,1,0,1,1,0,1,146,2,-1
0,0,0,1,1,1,1,206,3,-1
1,1,1,0,1,1,0,93,6,-1
1,1,1,1,1,1,0,139,8,-1
0,1,0,1,1,0,0,226,3,-1
0,1,1,1,1,1,1,244,4,-1
1,1,1,0,0,0,0,109,6,-1
0,1,0,1,0,0,1,228,6,-1
0,0,0,1,0,1,1,96,3,-1
0,0,1,1,0,1,0,132,1,-1
0,1,0,1,1,0,0,139,9,-1
0,1,0,0,0,0,0,220,8,-1
1,0,1,1,1,1,0,247,4,-1
0,0,0,1,1,0,1,199,1,-1
0,0,0,1,0,1,0,104,7,-1
0,1,0,0,1,0,0,158,1,-1
1,1,0,1,0,0,0,183,1,-1
0,1,1,0,0,0,1,208,1,-1
0,1,1,1,1,1,1,136,7,-1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,128.0,6.0,3630.58
0,1,0,0,0,1,1,237,4,-1
1,1,1,1,0,0,0,56,9,-1
0,1,0,0,1,1,0,160,5,-1
1,1,0,1,0,0,0,77,9,-1
1,1,0,1,1,0,1,166,6,-1
1,1,0,1,1,1,0,135,8,-1
1,0,0,0,1,0,1,169,9,-1
0,1,1,1,0,0,1,132,3,-1
0,1,1,1,0,1,1,179,9,-1
0,1,1,1,1,1,1,210,2,-1
1,0,1,0,0,0,1,87,2,-1
1,0,1,0,1,0,0,231,9,-1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,88.0,1.0,5688.78
0,0,1,1,0,0,1,47,4,-1
1,1,1,0,1,0,0,115,9,-1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,172.0,9.0,3626.47
1,0,1,1,1,0,0,63,2,-1
0,1,0,1,1,1,0,205,9,-1
0,1,0,0,1,1,1,127,9,-1
1,0,1,0,0,0,0,76,1,-1
0,1,0,0,1,0,1,145,9,-1
0,0,0,1,0,1,0,236,8,-1
0,1,0,0,0,1,0,105,6,-1
1,0,1,0,0,0,1,102,6,-1
1,0,0,1,0,0,0,237,1,-1
0,1,0,0,1,1,0,180,7,-1
1,0,1,1,0,1,0,96,1,-1
0,1,1,0,0,1,1,192,9,-1
0,1,1,0,1,0,1,209,2,-1
0.0,0.0,1.0,0.0,1.0,1.0,1.0,87.0,3.0,5481.99
1,0,1,0,0,0,1,48,3,-1
1,1,1,1,1,1,0,213,9,-1
1,0,0,0,1,0,1,198,5,-1
1,0,0,0,0,0,1,151,8,-1
1,1,1,0,0,0,1,63,5,-1
0,1,1,1,0,0,1,214,4,-1
1,0,1,1,1,0,1,123,2,-1
0,0,0,0,1,0,0,168,7,-1
0,0,0,1,1,1,1,48,6,-1
0.0,0.0,1.0,0.0,1.0,1.0,0.0,244.0,7.0,5468.78
0,1,1,0,1,0,0,70,2,-1
1.0,0.0,1.0,0.0,1.0,1.0,1.0,100.0,3.0,5552.97
1,0,0,1,0,1,0,205,1,-1
0,0,0,1,0,0,1,93,5,-1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,171.0,9.0,3659.63
1,0,0,1,0,1,1,238,3,-1
0,1,1,0,1,0,1,63,5,-1
1,0,1,0,0,0,0,115,2,-1
1,1,1,0,1,1,0,127,2,-1
0,1,1,1,0,1,1,194,6,-1
1.0,0.0,1.0,0.0,1.0,1.0,0.0,161.0,5.0,5542.52
1,1,1,1,1,1,0,142,6,-1
1.0,0.0,1.0,0.0,1.0,1.0,0.0,223.0,9.0,5529.93
0.0,0.0,1.0,0.0,1.0,1.0,0.0,123.0,5.0,5472.4
0,0,0,1,1,0,0,100,6,-1
0.0,0.0,1.0,0.0,1.0,1.0,0.0,144.0,1.0,5680.22
1.0,0.0,0.0,0.0,1.0,1.0,0.0,154.0,9.0,5453.65
1,0,0,0,0,0,0,151,1,-1
1,1,0,0,0,1,0,218,5,-1
1,1,1,0,1,0,0,227,1,-1
0,1,1,0,1,0,1,41,9,-1
1,1,1,0,0,1,1,222,4,-1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,192.0,6.0,3628.47
1,0,0,1,1,1,0,215,5,-1
1,1,1,1,1,1,0,206,2,-1
1,0,1,1,1,1,1,153,5,-1
0,1,0,0,1,1,0,201,1,-1
0,0,0,0,1,0,1,245,9,-1
0,1,1,1,1,1,1,88,6,-1
0,0,1,1,0,0,0,109,7,-1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,235.0,8.0,3642.11
0,1,0,1,1,1,0,66,8,-1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,150.0,4.0,3630.49
1,0,1,1,0,0,1,58,1,-1
1,1,0,1,1,0,1,232,3,-1
1,0,1,1,0,1,0,81,1,-1
0,0,0,1,1,0,1,241,1,-1
0,1,0,0,1,0,1,238,8,-1
0,1,0,0,0,1,1,61,5,-1
0,0,0,1,0,0,1,130,6,-1
1,0,0,0,1,0,1,97,4,-1
1,1,1,0,1,0,0,100,1,-1
0,0,1,0,1,0,0,100,5,-1
1,0,0,1,0,1,1,99,6,-1
1,0,1,0,0,0,0,43,5,-1
1,1,0,0,1,0,0,220,9,-1
0,0,0,1,0,0,1,149,4,-1
1,0,0,0,0,0,0,243,6,-1
0.0,0.0,0.0,0.0,1.0,1.0,0.0,107.0,3.0,5415.03
1,0,0,0,1,0,1,102,6,-1
1,0,1,1,1,0,0,124,8,-1
0,0,1,1,0,0,0,227,4,-1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,147.0,4.0,3630.49
0.0,0.0,1.0,0.0,1.0,1.0,1.0,81.0,8.0,5461.88
1,0,1,1,0,1,1,135,8,-1
0,0,0,1,0,0,1,157,8,-1
0,1,0,1,1,0,0,147,3,-1
0,1,1,0,1,1,0,140,5,-1
0,1,0,1,0,1,1,209,6,-1
0,0,0,0,1,0,1,50,4,-1
1,0,1,1,1,1,1,163,9,-1
0,0,0,0,0,0,1,244,3,-1
1.0,0.0,1.0,0.0,1.0,1.0,1.0,46.0,6.0,5543.3
0.0,0.0,0.0,0.0,0.0,1.0,1.0,75.0,6.0,3631.12
0,1,0,1,0,1,0,224,9,-1
0.0,0.0,1.0,0.0,1.0,1.0,1.0,157.0,2.0,5496.79
0,0,0,1,1,0,0,60,9,-1
1,0,1,0,0,0,0,132,3,-1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,79.0,4.0,3651.68
1,0,1,0,0,0,0,90,2,-1
0,1,0,0,0,1,1,245,3,-1
1,0,0,0,0,0,0,85,5,-1
0,0,1,1,0,1,1,166,5,-1
0,0,0,0,1,0,1,116,1,-1
1,1,1,0,1,0,0,114,8,-1
0,0,0,1,0,0,0,96,9,-1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,247.0,6.0,5467.22
1,1,0,1,0,1,0,235,9,-1
0,0,0,1,1,0,1,107,7,-1
0,1,0,1,0,0,1,128,4,-1
0,1,0,1,0,1,0,96,2,-1
0,0,1,1,1,0,0,229,2,-1
0,1,1,0,0,0,0,191,8,-1
1.0,0.0,0.0,0.0,0.0,1.0,1.0,85.0,2.0,3677.23
1,0,1,0,1,0,1,239,7,-1
0,1,1,0,0,1,1,87,5,-1
0,0,0,1,0,0,1,80,7,-1
0,0,1,0,1,0,0,162,8,-1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,74.0,6.0,3692.64
0.0,0.0,0.0,0.0,0.0,1.0,1.0,167.0,9.0,3626.47
1,1,1,0,1,0,1,126,9,-1
1,0,1,1,0,0,0,115,4,-1
1,1,1,0,0,1,1,193,9,-1
1,0,0,1,0,0,0,46,7,-1
1,1,0,1,1,0,1,222,6,-1
1,1,0,1,1,1,0,181,2,-1
1.0,0.0,1.0,0.0,1.0,1.0,0.0,114.0,4.0,5553.34
0,0,0,1,1,0,0,151,2,-1
0,0,0,1,1,1,1,81,5,-1
0,0,0,1,0,1,1,198,5,-1
1,0,1,1,1,1,1,215,9,-1
0,0,1,1,1,0,1,90,9,-1
0,1,1,1,1,0,0,166,1,-1
0,1,0,0,0,1,0,48,7,-1
0.0,0.0,0.0,0.0,1.0,1.0,1.0,136.0,5.0,5403.87
1,1,0,0,1,1,1,175,5,-1
0,0,1,1,0,1,0,163,7,-1
1,1,0,1,1,1,1,250,8,-1
0,0,1,0,0,0,1,143,8,-1
1,1,1,1,0,0,0,225,7,-1
0,0,0,0,1,0,0,54,4,-1
0,1,1,1,1,1,1,181,2,-1
1,1,0,0,0,1,0,192,2,-1
0,1,0,0,1,0,1,187,8,-1
0,1,0,1,0,0,0,128,4,-1
1,1,0,0,0,1,1,154,1,-1
1,0,1,1,0,1,0,57,6,-1
1,1,1,0,0,0,1,111,7,-1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,173.0,3.0,3655.36
0,0,1,0,0,0,0,72,6,-1
1,1,1,1,1,1,1,70,1,-1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,111.0,9.0,3659.57
1,1,1,0,0,0,0,162,3,-1
1,1,1,0,0,1,0,106,7,-1
1,0,1,1,0,0,1,41,5,-1
0,1,0,0,0,0,0,167,9,-1
0,0,0,0,1,0,1,209,5,-1
1,1,1,0,1,1,1,217,2,-1
0,0,0,0,1,0,0,162,9,-1
0,1,0,1,1,1,0,52,4,-1
1,1,1,0,0,1,1,74,4,-1
0,1,0,0,0,1,1,150,8,-1
0,0,1,1,0,1,0,171,6,-1
0,0,1,1,0,1,1,187,4,-1
1,1,1,1,0,1,1,140,9,-1
1.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,5.0,3671.83
1,1,1,1,0,1,0,199,4,-1
1,0,0,1,0,0,1,178,7,-1
1,1,0,1,0,1,1,117,7,-1
0,1,0,1,0,1,0,87,1,-1
0,1,0,1,0,0,0,151,2,-1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,98.0,8.0,3639.12
1,0,1,1,0,1,1,171,6,-1
1,0,1,1,1,1,0,120,4,-1
1,1,1,0,1,1,0,172,9,-1
0,0,1,0,1,0,0,78,1,-1
1,0,0,0,0,0,1,159,9,-1
1,1,0,1,0,1,1,231,2,-1
1,1,0,1,0,0,0,167,4,-1
0,1,1,0,1,0,0,159,1,-1
0.0,0.0,1.0,0.0,1.0,1.0,0.0,45.0,4.0,5478.91
1,1,0,0,0,1,1,121,5,-1
0,1,0,0,1,0,0,165,7,-1
0,0,1,1,1,1,1,146,7,-1
1,1,1,1,1,1,1,243,2,-1
0,0,1,1,0,1,1,93,2,-1
0,1,0,0,1,1,1,196,5,-1
1,1,1,0,0,0,1,50,5,-1
1,0,0,1,1,1,1,58,8,-1
1,1,0,1,0,1,0,205,7,-1
1,0,1,0,1,0,1,235,1,-1
1,1,1,0,1,1,0,129,4,-1
1,0,1,1,0,1,1,228,8,-1
